6.398269477	5.39443913	33.81710824	-98.48164767	1.055555957	1.108530934	7.325887548	0.621861663	5.819951755	34.46165928	1.457978393	2.197983754	-0.676129635	-29.77316091	0.694353036	1.568283717	0.346565633
2.285185108	8.133075666	2.752388544	-160.9664217	1.174384041	9.170062901	1.627135415	3.232853318	7.993693373	19.35358387	0.495102644	1.481704267	10.0837674	-68.68967047	3.114970448	9.31231652	-0.052480398
9.190418512	2.879935155	19.48662725	-113.2537236	5.360683391	8.631201377	1.398505682	0.475475183	3.244162257	-41.82761835	7.842482734	8.164104334	176.6435913	-12.50174008	0.420066361	8.154758818	-0.118053022
1.780416082	9.329886373	-26.42727434	-190.6997973	9.114532985	4.532423024	8.290651857	8.75996999	9.44973596	16.60618802	9.62850817	4.402702594	260.0749688	-55.5941304	8.325733558	3.861102517	0.053531389
8.879885505	1.267297056	-17.894828	-141.2299661	6.434556618	9.448304638	3.70587881	2.656646145	1.785027396	-7.32899978	0.842870412	4.637413059	5.688978527	-52.33834591	2.871736275	9.630990368	0.010050316
0.880727607	1.263423604	-2.883261247	-165.7227155	1.879973326	7.581608803	4.601963618	9.743599041	1.590955666	10.27187811	5.826151224	0.492634453	143.6611264	-78.64693151	10.13868093	8.079739922	-0.144245214
3.538034125	4.720248721	79.21038499	-91.18704513	2.510509322	0.862456523	8.240360975	2.377284357	4.149873951	2.165775468	1.537527726	8.422779858	40.69942947	3.969288403	2.466636729	0.542585175	0.113366207
1.237465647	1.682316048	-64.45791626	-120.0495408	9.844665416	6.977388502	1.311782336	5.118210887	1.01665611	-23.9715313	6.821642278	2.899195454	195.8072434	-26.59625401	4.787012103	7.894216835	-0.169730805
0.466528878	9.593520872	-67.19443788	-103.0389116	9.750184448	2.269627636	2.954180428	1.530186365	9.963824815	22.96466848	0.978346959	0.779484174	48.41331798	-29.35633617	2.284175372	2.978649774	-0.525076931
9.342669596	7.432663159	-17.22049154	-165.3773721	9.198400356	9.518362249	1.888078809	3.544132455	7.246875487	-9.861348714	1.737142339	6.068806617	32.52833818	-43.47470828	3.954680069	8.760253422	-0.226282352
0.58728932	0.472698635	13.80649425	-102.4640711	1.265950721	6.06136894	3.013402611	8.922822277	0.903329793	-20.02379633	8.158001316	2.775198561	221.5489738	-40.40891164	8.574938449	5.746622912	-0.086470976
9.467528611	4.04660737	22.21262818	-45.07933001	5.982883676	2.334546489	1.424933819	0.922524958	4.476404558	-26.47732724	0.71676227	7.030786355	-9.027808544	21.139311	1.960503853	2.063239648	0.01333008
1.489392027	1.851427421	-64.20883066	-164.8174041	7.357134479	9.144384578	4.010629672	4.88E+00	1.226479953	9.817917814	1.57217396	0.277219624	42.93279657	-77.20001977	4.675030815	9.06255909	-0.050880841
9.535618146	0.668431307	-14.97250775	-119.3048664	4.159874167	3.323314416	7.433242114	0.897833447	0.767151073	27.42462922	5.580849221	0.26197164	84.94519349	-59.3996807	0.727559355	2.953987383	-0.128389534
7.194282439	0.727950913	42.36966647	-0.729870501	5.652563883	1.004266838	1.419436986	2.051165706	1.050584128	-43.68727443	3.689832727	9.476301432	77.72752795	58.66337336	2.022556733	1.277631342	-0.006954174
9.912296228	0.552475001	79.70472906	-114.3230374	1.421181565	9.347911539	1.479343775	1.302061607	0.727361847	-41.84891694	5.468220933	8.130915957	91.42245655	-15.97430136	2.02086649	9.173680779	-0.209363554
8.534889906	1.081018364	-9.510843097	-28.61464308	7.889091724	2.069175225	0.359479103	8.543695484	0.782482421	-56.79983847	9.72049716	6.697214105	221.4525445	27.80392595	8.489868473	1.552637399	0.494040144
1.620534994	8.014376683	106.9869341	-179.6258859	0.792896271	3.854025314	9.115551705	8.484061441	8.232606033	-3.958398256	9.63522983	9.207179625	234.6971613	-14.2765648	8.379648363	3.897426591	-0.075530907
8.626265066	8.038276349	37.80902249	-53.00655565	1.185671155	1.142622552	1.804992914	9.079222455	8.005060747	-4.633367427	1.908908827	5.055132335	3.247174296	17.30326514	9.726905884	0.891856936	0.349762355
9.673519409	0.813069625	48.20961787	-128.5079472	4.29486087	9.70008744	4.650803396	6.419871594	0.430691123	-30.7753581	0.972885672	8.451353622	-15.8547754	-40.668641	6.147423701	9.753566987	-0.095439904
9.206101689	3.217585872	25.5400763	-10.97148828	5.194911896	2.194256214	0.389311177	1.282586728	2.866697048	-33.24334872	1.865108216	8.613860266	23.69175083	48.31220542	1.05383352	1.487579218	0.077664675
9.273951596	2.826556025	-3.59788627	-136.5525083	1.736063438	7.588057811	3.186139865	1.684402809	3.020873159	14.82387004	0.73636356	0.287017723	-34.69988378	-72.22774734	1.759754324	8.084717568	-0.341059625
2.218261863	3.697776396	-40.33128179	-143.0150684	8.546374549	8.967582321	0.597963623	9.62E+00	3.938262751	-32.69719875	7.708670469	4.45490428	214.1060102	-29.50549386	9.43076647	8.948664088	0.478182338
6.274204641	1.894162449	-45.70974251	-130.152103	8.843097911	9.908900395	1.715554006	2.531072351	2.091435974	-25.76944413	4.110908846	4.726438207	101.9331742	-41.61326361	1.997799737	9.51891788	-0.049411146
9.322101806	3.936318603	-92.06499777	-53.83163185	9.959973341	1.456521183	1.484337268	4.246774297	3.911937607	0.539285929	5.764251343	0.775548667	107.3559098	-18.50040938	3.850545293	1.735306499	-0.253029781
9.646393568	0.969781218	1.308338279	-175.8112568	5.422513871	8.767567357	8.215425685	4.850811902	0.776267979	11.97913245	2.168751306	3.205377283	16.05666413	-85.7162583	5.08962675	8.763836143	-0.093640276
2.765987416	2.967416514	109.6983946	-215.1661295	1.18472916	9.843752831	9.554621931	1.325942559	3.614047168	-9.839593444	7.730618464	9.659901252	206.9521414	-47.29807993	1.54325068	10.04740929	-0.18813175
0.778847769	8.838789731	64.18064882	-145.8244158	2.507003658	2.944184444	8.624954427	4.331902626	8.590148017	15.89256552	1.811053016	7.307430415	75.12992638	-10.58572554	5.094444507	3.849979688	0.138438142
5.227101349	1.88411649	-86.99967144	-126.1462217	9.468521181	7.947212909	0.58273601	9.713559595	1.995398056	-19.78835425	7.693516439	0.305133427	191.809623	-58.53692332	9.984317961	7.465529976	0.222759274
3.528439606	8.256605534	55.68491294	-97.03077823	4.34553051	4.749346105	1.281895402	7.810260104	7.665313602	-41.31495307	9.78170049	9.850179772	257.7238384	23.00011722	7.539568386	4.554572114	0.256621644
9.541345087	2.737909985	-56.23617662	-87.67261011	9.812765984	1.313589798	5.164274211	0.700414348	3.062164036	12.42617712	4.085777298	1.571404824	62.63857312	-16.80758871	0.529066557	1.55701199	-0.207173046
2.583800268	9.391151888	-11.5914849	-171.6725009	5.330249536	2.380257346	9.333808772	1.189935095	9.297478217	51.01590882	0.675045118	0.735190112	13.99076629	-67.37139056	2.439229953	1.933618504	0.040515627
1.075425592	4.130718381	3.125063395	-135.3479032	2.16297122	9.386792462	0.478307912	1.146663067	4.176367082	5.422833284	1.695918218	0.387110567	66.92631825	-67.29894757	0.752538916	10.10624318	0.185363539
0.868014676	9.250244093	-42.55137931	-209.239149	8.65503566	8.817059816	3.679658969	3.584982785	8.820443196	17.81733106	9.143669156	0.911892755	236.4638875	-75.88456028	3.998615695	8.461515286	-0.090788776
9.518683277	7.959108349	85.73694595	-129.2399331	0.993122747	8.71121239	0.271115623	1.959439129	7.957741263	-41.8122932	9.362955079	9.911654875	190.4032054	0.776460123	2.047793054	8.914904141	-0.03999402
5.92677068	9.371022414	14.00122481	-267.1652566	8.32927729	9.993885367	9.662291636	2.765038451	8.642645491	7.994979049	9.182265627	7.70256279	217.5351998	-63.76667325	2.758999169	10.68667918	-0.190450019
9.209469359	9.26833846	93.74274249	-119.0455629	0.73736491	3.906503643	6.088912177	1.889077825	9.094407536	3.55990595	0.82914405	8.241971148	-14.78921686	3.01309254	1.520131933	3.967620518	-0.102357671
2.095591866	1.333845658	-2.238360199	-72.45487898	9.52476215	3.651564447	6.377339869	9.801061068	1.909239713	-19.86323582	0.946526647	7.495172977	69.46159549	-9.0790424	9.306916356	4.043031228	0.037741329
8.598502898	0.832698267	21.65612882	-59.24588505	0.748715568	0.669703069	3.010715795	1.703641082	0.809205269	0.201652253	3.573017175	2.106377382	12.33717252	-8.970207223	1.892792766	0.808750742	-0.092976746
0.633674765	9.833798057	23.04791915	-235.0729712	8.796843298	9.05614518	8.492580821	0.317973303	10.52943039	8.161591355	5.473823176	8.082153458	176.126892	-57.90346242	-0.303452901	8.709176857	0.195988861
9.948459561	8.870375688	104.8978795	-123.7112054	0.614589687	0.33813053	9.997593549	9.428582194	8.571054727	-6.46834076	8.888309984	9.259383889	170.9496741	-1.752949267	9.185029923	0.919461171	0.00215314
1.25242329	5.691845155	74.04259015	-36.63999349	1.022580924	1.468162675	1.026057382	4.107253218	6.214750251	-33.83168846	4.758257489	9.403239984	148.7139992	50.97144062	3.960827928	1.099551936	0.045770745
0.352647974	9.213020091	18.80602806	-170.1723178	4.026783418	7.821019193	6.009935069	9.769277593	10.00817437	8.659273114	0.733991965	4.580265674	74.92326629	-52.34290807	9.837661936	7.327081514	0.19575286
8.358727273	2.635998637	-57.24651707	-65.61465135	9.953169683	4.482321991	0.965690777	4.120122079	2.351381099	-17.51191585	0.936371899	5.212482944	10.60371979	-5.760482422	4.968351623	4.170703779	-0.042045458
1.279851004	9.09785987	-26.23987257	-175.9801974	4.800386528	8.71711417	0.469477224	9.406851555	8.745702751	-3.261064857	7.644217207	1.700212843	202.0654369	-55.74180122	9.624386039	8.892006733	-0.010537135
2.263348094	9.363443102	-12.30424582	-90.25914365	9.141163192	2.326196181	3.68300557	8.544760238	9.927203467	-9.575857176	0.534435861	6.284725763	56.93004604	16.15616707	8.391501105	2.033183704	0.200950008
3.119229115	0.716958631	-8.17907809	-28.3581131	0.912161782	1.264562499	1.510541442	2.278857745	0.133045458	-5.634466181	0.452346189	0.441135248	-0.09776596	-15.03264258	2.761579622	1.152509641	-0.285064418
7.98897956	9.244024215	-31.75520106	-155.2357991	7.707563989	1.454289526	8.272743372	1.592380747	9.683544471	47.17429982	3.731881153	1.133590884	55.96207974	-45.43454997	1.350529837	1.754016318	0.295762667
9.958263752	6.156767494	69.41034133	-65.96129619	2.906439791	0.450977972	6.744769885	1.79E+00	5.330961905	-5.236702757	8.318676082	8.363930942	157.2287784	18.34216597	0.613708887	0.808114628	-0.203655181
6.907936942	3.333133229	21.67775924	-142.1673045	0.496718181	1.242549126	7.831755027	0.590490823	3.922026974	29.91893195	6.253287418	1.354199777	120.7117181	-32.78684176	-0.106980827	1.074069086	0.178424787
6.41429255	2.675697397	19.76124696	-108.2211642	0.337279526	4.116561289	1.889918434	1.07665314	3.195652789	4.257619702	7.109712565	0.517879716	107.5161953	-37.40213406	0.992306489	3.597793664	0.325254145
1.916940939	2.499996405	64.33677024	-95.04934193	2.049661936	7.599370398	0.272021984	3.012280732	2.571432036	-55.12078781	9.802763857	9.978414002	255.1167713	27.71480572	4.0851032	8.178661954	-0.093478225
0.417013691	7.974428181	9.364135567	-202.6137958	8.54855865	9.16341438	6.787142371	9.884403267	8.327653212	-8.970814913	6.526170277	7.987210219	202.1740436	-51.03289213	10.64676419	9.625241401	0.091647029
3.091314939	2.011523995	70.71225095	-4.943176808	1.342585265	1.719333453	0.6123183	7.287942092	2.904965852	-44.23486815	0.858222066	8.890312524	34.88730626	49.90026594	7.506012583	1.775739458	0.017180375
