2.682928073	-1.92170683	12.5357687	3.143078923	17.24267252	-15.32677318	-1.287579756	2.615976831	5.865415179	1.028522611
2.731491731	1.703527442	25.62744305	3.04918005	-7.118783385	9.54259558	-1.877561952	1.990317738	-17.75079172	-1.881799263
1.649459395	-1.645279657	-2.595232862	1.736506799	11.62425121	-5.857365382	2.676242247	1.478786866	5.354777355	-2.04187694
2.813641323	-1.293420919	11.98842298	3.02959169	11.58731564	-1.054835115	2.526702121	2.83278006	6.128393957	-0.480674906
-1.647995858	-2.451674801	-17.70147774	-1.42225401	5.687244802	-13.36453351	-0.933120624	-1.846154408	17.99496797	2.552281682
-1.016446835	-2.372808871	-17.29028248	-0.01239302	13.55177131	-6.605386355	2.227857187	-0.463227461	10.427236	-0.174753722
-2.027807578	2.029314618	1.789935797	-1.869233639	-19.6988829	12.88573584	1.759748234	-2.648131399	-8.352391079	0.311158407
-1.926140122	-1.142404739	-16.64625626	-1.947902034	7.139218419	-6.364083943	2.688787232	-2.656656529	12.3582793	-0.199828156
-1.928325146	2.855363561	-4.54988659	-2.390802918	-23.17165259	25.0283952	1.635779325	-2.008788387	-13.9968864	-0.795518219
2.770704081	-1.777843589	9.969452125	3.736335193	14.66546073	-14.54881305	-1.360722872	3.054525554	5.595190752	0.977147334
-2.374375129	2.392361285	4.260803501	-2.944086171	-17.03180178	16.30522721	0.77820812	-2.574521634	-9.793884885	-0.14845688
-2.263961827	-2.134555491	-26.43811659	-2.368032228	5.799006242	-16.18482131	-0.766335458	-2.002264141	13.04829279	-4.812727307
-2.230386665	-1.483957807	-15.791577	-2.649523302	9.85937104	-13.55180767	-2.074516143	-1.748396311	5.859822477	2.504935619
-2.246668107	1.921191586	-6.146867	-1.975728994	-12.82705357	15.32914113	2.291500346	-2.404351387	-7.959234551	-0.567862164
-2.329373076	-1.90652935	-21.56522197	-2.491857405	3.81566796	-5.23970443	2.632155227	-2.49696502	12.48702603	-1.405125671
-2.03122041	2.178494888	-5.388226301	-1.605642243	-13.76578406	9.691903716	-1.473798591	-2.677690951	-9.375107854	1.932581984
-0.728084268	2.369597003	4.582699037	-0.712672245	-14.93412221	22.65063024	2.602919421	-0.438406783	-13.22352705	-2.148221623
1.893386658	2.480587026	23.48843461	1.552514516	-13.69497815	6.476928119	-1.99646933	1.385343001	-15.00028945	-0.545591458
-2.182370981	0.980440386	-6.062448519	-1.976942055	-11.59054734	7.719030848	2.830818556	-2.293182502	-3.681669986	0.749699217
2.527367874	-1.683545425	2.635405825	3.331355001	10.1846076	-8.118650149	2.216763247	2.178096543	6.458620258	2.223285759
-2.290244566	-2.293030651	-21.73620662	-2.201063686	6.482197808	-13.66977225	-0.61580964	-1.720148589	14.59251287	-0.311982733
-0.81072636	-2.466562165	-10.46081334	-0.343945727	10.4885558	-11.48635497	-1.333890348	-0.216861524	13.84927201	-0.311940584
-0.831970952	-2.149258373	-14.47481036	-0.497531302	11.58775457	-16.84070123	-1.657915082	-0.849227596	14.15109451	-10.80478704
-0.555100494	2.788275847	11.19053774	-0.690040547	-13.36374921	15.94212691	2.41761054	-1.436662799	-15.87873212	0.510416799
2.156542313	2.481749929	19.91100125	1.395855159	-8.504248908	7.64788779	-2.326258144	0.753494894	-11.85931805	0.429397363
-1.572523747	-1.213241238	-11.69840839	-1.819076719	9.54914136	-0.643798607	2.948610479	-0.981645843	8.279767215	1.077594941
-2.242412036	-2.335685795	-19.82690006	-1.731691679	13.95629932	-14.31872413	0.561669204	-1.35973778	15.1246246	-0.611528824
-0.967098377	-1.893058044	-10.99383212	-0.940830353	2.910754158	-11.57861213	2.911860572	-0.486404779	8.668623547	0.40698705
2.432638622	1.489434094	23.41189104	2.890699887	-3.736267957	3.928078643	-2.439963443	1.608529901	-9.150115923	2.203809535
-0.699627944	-2.216201302	-16.52521247	-1.062222285	9.183739076	-1.81609285	2.600406713	-0.297265301	12.22823002	-2.063955343
-1.578190698	2.838418233	9.376364015	-1.71734002	-16.82611739	16.57773575	1.842017539	-1.799655881	-11.8588234	1.725462262
-1.096563598	-2.245920111	-13.44688439	-0.418631625	12.44957197	-12.65628373	-1.900026268	-1.59057179	10.06225076	-2.202326097
1.969549787	1.789162491	14.09505172	1.824342063	-6.933728321	13.52497331	2.401678119	2.180504979	-9.980213658	1.584196184
2.656547219	-1.969780203	9.185351015	2.746681387	18.33063593	-13.49406176	-1.298316369	2.520178929	9.535102281	1.470644247
-1.811698169	-2.053525272	-16.28445424	-1.84508254	7.872790221	-15.9319083	-2.301885762	-2.242844269	13.57552364	2.934554622
-2.008919228	-2.077661613	-21.86168248	-0.953105084	7.823669618	-11.92579856	-1.168689221	-2.322845682	11.57256116	-1.175973925
2.645192131	-1.081260361	7.26864371	2.548692245	8.779212707	-1.899724753	2.99655072	2.655529356	-2.053205993	-0.871211527
-1.888599885	2.887778039	-2.211989645	-1.597310965	-14.58421574	17.58765885	-0.581168773	-2.761236283	-15.51597719	0.048386795
-2.171298413	-1.679997338	-16.43916599	-2.77697738	5.309394616	-11.15575285	-2.263244423	-2.260856361	12.75324722	3.117690773
2.906245058	-2.461656086	8.254168286	3.013443669	12.29547349	-9.405458543	2.467569076	2.372712751	7.888534358	-0.904766834
2.362776029	2.677661751	29.4105745	2.510883371	-15.42233505	9.275132247	-2.450285342	2.442372189	-15.74232795	-0.934194666
2.098703958	-2.347853461	-4.748451665	2.783050627	12.65493106	-11.78908369	-1.614083934	1.980277928	7.191404599	1.824253939
2.556062615	2.869848899	25.18172558	2.854035929	-12.68016188	17.48694211	1.77083134	2.826536047	-16.0734591	-0.111337869
2.978750061	2.244956125	28.67532458	3.499838233	-6.779843189	10.16891609	-2.321518165	2.151549977	-9.404767491	0.263689652
2.491100439	2.665403441	19.0646465	2.682532795	-10.03118559	19.70542477	2.276320814	3.228460737	-19.89723759	1.572465669
2.640916622	2.179095519	25.21147937	2.814256445	-9.95255832	9.829113875	-1.328812411	2.556324471	-13.06810399	1.026245689
1.519760491	-2.170822424	-6.239117049	2.083041115	14.03067655	-9.696911257	2.224987748	1.269262162	8.353519934	-2.357020644
-2.236587439	-1.355516144	-19.4876373	-2.194451014	1.295067133	-12.18451275	-1.927682693	-3.223590362	18.11655936	3.917662199
-1.921161424	-0.355115646	-14.65053191	-1.467491356	3.809216792	-8.580666032	-2.394240701	-1.106136159	4.308283936	1.619198419
2.573552121	-1.742759578	11.15228423	2.99921291	6.748746094	-5.599465595	-1.82065719	2.104482549	6.759907266	8.301492149
2.924324608	-2.02254852	15.59892407	3.414019361	21.6700338	-12.79112041	-0.827886488	2.829225222	7.293810053	3.673585436
-2.321654483	0.48419505	-8.986087959	-2.159784501	-0.019472414	-3.356969801	-2.146138435	-2.755447106	-1.550270775	1.278855257
-0.76079664	-2.307928254	-14.17483721	-0.458096252	17.34175816	-14.00421192	-1.940100493	-0.009834896	15.95397588	-1.881280172
1.857369743	2.934791587	22.89056151	1.665050762	-15.90177677	19.37358241	2.528079907	1.936023554	-16.58128558	1.045502725
-1.997210064	-1.970961098	-23.69401219	-2.219450604	9.622501931	-4.572090665	1.854963333	-2.184595285	13.41384726	-2.219945377
-1.369878183	-1.872490603	-23.28801841	-1.209007162	8.249386055	-9.8884027	2.446345235	-1.740646477	6.745345951	4.507792425
-1.003319387	2.922759661	4.695530313	-0.869440617	-14.83042533	13.51169827	-2.422771994	-1.081284003	-12.8324992	0.119019198
2.83497247	1.633541137	15.93189188	2.947973587	-7.057804832	3.06431535	-1.873577711	2.178335458	-9.531739295	-0.012081117
2.777042602	2.409866882	29.90764483	2.575555025	-8.136212439	10.67625355	-2.106904039	2.142094733	-12.5131509	0.85902381
2.08936126	-2.49867912	-0.708659486	2.211715015	17.91722873	-11.23924256	-2.477687779	1.881463367	12.47257889	-0.298711702
0.418307365	-2.338540899	-11.17267492	-0.162869479	12.06318158	-12.44266356	2.722265396	0.996109547	11.49723085	0.026130034
2.031652557	-2.017790589	-0.542909923	1.869128983	18.20121782	-8.698621565	2.425798311	1.637376398	10.49888273	0.416566336
2.719932767	-1.795117346	7.479453606	2.360670706	13.70568244	-11.71118176	-1.688122549	2.178893435	5.252981432	4.504109432
2.394662532	2.892190101	26.65034997	2.81277996	-11.47538141	20.90894683	2.792083444	2.747847937	-19.12635102	-1.061697228
2.817967018	-0.756364009	18.24849946	2.741463838	13.35217419	0.615500758	2.473226498	2.39830194	-1.514633444	-1.753807879
1.407036079	2.933272374	13.35081671	1.251264912	-21.17524541	16.45690604	-2.049356526	1.206836781	-17.24447059	-0.676632321
-0.518020709	2.550439598	8.152290777	-0.231958961	-17.49561072	16.12028619	2.558572094	-1.042404899	-11.33847988	-2.746393573
2.855763197	0.935217632	21.32963902	2.941151655	-4.655693255	11.20057629	2.570383687	2.770240101	-8.546790293	-0.702915648
2.684423689	1.879142794	22.40243577	2.918213992	-6.344575943	9.153353576	1.470129883	2.463765519	-18.24307695	-1.525499527
-1.927550756	-2.356792469	-23.72360326	-2.618980395	11.11679453	-9.396135047	0.866837672	-0.928233294	18.37774382	-0.040209577
-2.288784215	2.734248258	-8.48257236	-2.352741841	-22.03026617	13.19476105	0.243787592	-2.15727895	-13.30797521	0.738808389
-0.448204803	2.89400794	13.84543989	-0.240388705	-18.82667123	16.23943364	2.395791926	0.08214432	-8.37717591	1.753250303
2.01177889	2.254877786	20.1679658	2.573961787	-8.787083954	7.601975893	-2.19308713	2.263165743	-10.26512269	1.191395671
-2.398198252	2.416269261	0.322252031	-2.913863217	-18.39851053	14.79230177	0.660809701	-2.274500084	-8.654239815	1.975355326
-0.469406752	-2.416686323	-14.07706998	-0.071254913	17.80141647	-13.30925693	2.41642887	-0.521877324	11.67431046	0.423435491
-1.981380363	1.610432554	-12.17398824	-1.557640785	-12.3952458	1.599880311	-2.286993702	-2.068135159	-13.1742054	-2.394595695
2.887798883	-2.138591447	6.627084348	3.170420799	15.73726897	-8.257585808	1.442704492	2.698738411	8.468024206	1.862217416
1.651107575	-2.405693179	-8.672606326	1.394413082	16.27584262	-9.984763507	1.740243203	0.927122918	14.61507294	-1.002299294
-1.228822962	-2.414449662	-15.64204678	-1.83195343	14.9851491	-17.78410963	-0.914424912	-1.22031324	15.97007028	0.247240297
-2.478409394	2.217927172	-4.50263312	-1.990988139	-15.66760291	9.02877436	-1.934123515	-2.777994082	-7.807681836	-0.611838134
2.79714765	-2.359678052	6.790743541	2.240033496	17.64097471	-17.50804841	-1.334475012	2.492048854	7.395842905	0.883406857
2.522677561	2.965669743	24.93991183	1.977742117	-16.52038566	13.12663544	-2.182187114	1.559350446	-17.28076428	-1.086359465
2.465738611	2.905507056	28.91881613	2.542825908	-15.42481075	10.15457512	-1.523058031	2.743099081	-20.88466636	1.28752305
2.519651469	2.800882643	28.02007643	1.945435919	-14.59337727	11.27236637	-1.349678664	0.861463855	-21.61412953	-1.45024746
2.650239514	2.667762434	22.69727779	2.938887095	-9.319126471	20.40867435	2.839104708	3.412672246	-20.70991365	1.005062941
-2.351295178	-0.175710518	-18.75150237	-2.645668946	0.287222373	4.066511727	2.788945742	-2.196338599	5.379569769	-1.156994319
-2.425846579	-1.407368546	-15.25318859	-2.189798408	8.710279544	-10.42531391	-2.216988385	-3.167921323	12.97766022	-1.110117161
-0.528517856	2.61269768	14.3451765	-0.508917707	-12.8071631	12.33382031	-2.280325222	-0.751989115	-13.93459427	-1.91013454
2.872518545	0.029430257	16.28423154	3.493211168	4.882584726	-6.312382068	-2.316342582	1.734967012	-1.271146621	0.918509371
-2.118821961	1.633343746	-12.70339699	-1.783611526	-8.009562581	7.32984618	1.796838065	-2.087180763	-7.535358495	2.474521287
-1.072457416	2.6798875	4.648159749	-0.529397365	-16.74430183	8.223681646	-1.573590614	-1.015623654	-10.2785184	-2.892980226
-2.130805577	-1.198068223	-12.94602781	-1.468899275	4.070965374	-7.721745215	-2.141140864	-1.588743368	11.32094421	-2.147336098
1.417561153	-1.56961211	-9.950698165	2.917591831	12.08179261	-13.54033277	-2.457795987	1.345371453	7.380717001	2.245639189
2.980621295	2.6178067	37.63060132	2.718200146	-10.60548505	16.18738578	0.766741407	3.457642827	-16.50072065	-0.423263344
2.18130409	2.715657103	24.11601422	2.34552599	-11.21227103	9.940669464	-2.027995059	2.152762599	-12.99454113	1.306917594
-2.354919878	-2.121348835	-23.5417106	-2.741650648	6.433351247	-10.90179309	0.427650733	-1.609005047	14.23755685	-0.314714485
1.398543416	-1.922415368	0.399775641	0.75600828	13.49088608	-4.757954057	2.808294679	1.523148087	7.136027826	-1.435159954
-2.392143091	-2.019705643	-20.4318147	-2.197265474	8.942204222	-14.08997244	-2.170302109	-1.897302519	13.21480584	-1.731132706
2.841250644	0.842675882	21.98091409	2.795040413	-1.34605067	3.250985182	2.5952204	3.542972315	-5.670845834	-0.523406264
2.231161799	2.99035269	24.7100979	2.240493873	-13.5859809	16.61509044	2.126343131	2.374880992	-14.62793138	-0.221967744
2.705751163	-0.61351032	14.6186934	3.162180996	6.803396841	-6.305663673	-2.296080401	2.861263757	-1.314594106	-1.226261432
-2.008986963	-1.385409383	-16.87703178	-1.895379499	5.947801906	-11.07578494	-2.466369457	-2.467332206	13.71809291	-0.779218051
0.843031381	-2.434785067	-0.755149891	0.919093891	13.51047394	-7.99599764	2.849234103	0.905352137	15.68877795	-0.70503048
2.720092344	0.963847507	21.26953142	1.911150676	-0.402821209	13.30650376	2.692844076	3.616284838	-8.989121651	-0.059428908
2.327153156	2.813445968	25.50014309	2.435526762	-15.74557271	21.48582972	1.799423029	3.120030874	-10.85933351	-1.507954529
2.012114503	-2.260795814	2.701126783	1.667627065	14.50534531	-10.39627356	-1.146865394	2.585377378	11.45485386	0.23534811
-1.84730309	2.609489176	-0.47311106	-1.333044405	-11.67100532	9.676074743	-2.429263539	-1.557986601	-14.2234511	-1.148468855
-1.992917438	2.31074961	-0.745259513	-2.619768378	-19.17930314	18.85439734	1.710513438	-2.044000123	-2.036532078	-2.875155414
